StationName,StationCode,TargetLatitude,TargetLongitude
Tembladero Slough @ Preston Rd,309TEM,36.76504398,-121.758462
Tembladero Slough at Monterey Dunes,309-TEMBL-31,36.77220933,-121.7877137
Tembladero Slough at Monterey Dunes Way,309TDW,36.77218298,-121.786597
Tembladero Slough at Preston Bridge,309-TEMBL-33,36.76509414,-121.7593599
Tembladero Slough Hwy 183,309-TEMBL-32,36.75172388,-121.7419308
Temecula Creek d/s of outlet at Butterfield Stage Rd - IAH,902RW4145,33.4832,-117.079
Temecula Crk @ Butterfield Stage Rd - IAH,902MS4144,33.4829,-117.077
Temescal Channel at Main,801TMS746,33.8892,-117.562
Temescal Creek near Temescal Canyon Rd.,801TSC887,33.7644,-117.467
"Ten Mile-Ten Mile River, Mendocino",Ten Mile,39.5599,-123.768
Tesquisquita Slough at Shore Road,305TES,36.94288098,-121.443012
Texas Chow Creek,USF7-UCD-Tate,40.26568658,-123.0853249
The town ditch above Millberry Creek,632DTCB01,38.69944,-119.78426
Thomes Creek at Hall Rd,504TEH902,39.98503,-122.12466
Thornburn Spawning Channel,551THBSPC,36.811227,-119.384649
"Thunder Drive, West Side",BVC-035,33.18114,-117.28847
TID 5 Harding Drain @ Carpenter Road,535STC501,37.46444444,-121.03028
TID Lateral 6&7 @ Central,535MER201,37.39444444,-120.9611111
TID Lateral 7 @ Central,535MER203,37.39416667,-120.9594444
TID Lower Lateral 2 @ Grayson,535STC208,37.56583333,-121.1402778
"Tidelands Park, shoreline",310TID,35.35982272,-120.8519231
Tijuana River TWAS 1,TJR-TWAS-1,32.6094,-116.474
Tille Creek,554ISA010,35.696,-118.4501
TJ RIVER 225L SHORE_B03,B03_TJ RIVER 225L SHORE,32.55445,-117.1287
TJ RIVER 225L SURF_B03,B03_TJ RIVER 225L SURF,32.55445,-117.1287
TJ RIVER 225R SHORE_B03,B03_TJ RIVER 225R SHORE,32.55851,-117.1312
TJ RIVER 225R SURF_B03,B03_TJ RIVER 225R SURF,32.55851,-117.1312
TJ RIVER 25L SHORE_B03,B03_TJ RIVER 25L SHORE,32.55595,-117.1297
TJ RIVER 25L SURF_B03,B03_TJ RIVER 25L SURF,32.55595,-117.1297
TJ RIVER 25R SHORE_B03,B03_TJ RIVER 25R SHORE,32.55718,-117.1301
TJ RIVER 25R SURF_B03,B03_TJ RIVER 25R SURF,32.55718,-117.1301
TJ RIVER 75L SHORE_B03,B03_TJ RIVER 75L SHORE,32.55558,-117.1294
TJ RIVER 75L SURF_B03,B03_TJ RIVER 75L SURF,32.55558,-117.1294
TJ RIVER 75R SHORE_B03,B03_TJ RIVER 75R SHORE,32.55718,-117.1308
TJ RIVER 75R SURF_B03,B03_TJ RIVER 75R SURF,32.55718,-117.1308
TJ RIVER SHORE_B03,B03_TJ RIVER SHORE,32.55713,-117.1298
TJ RIVER SURF_B03,B03_TJ RIVER SURF,32.55713,-117.1298
TJ RIVER UPSTREAM_B03,B03_TJ RIVER UPSTREAM,32.5572,-117.08413
"TJ-020-Tijana River, San Diego",TJ-020,32.5536,-117.063
"TJ-030-Tijana River, San Diego",TJ-030,32.553,-117.063
TM 0 OFF_B03,B03_TM 0 OFF,33.63035,-117.9626
TM 0_B03,B03_TM 0,33.6307,-117.9623
TM 225 L OFF_B03,B03_TM 225 L OFF,33.62899,-117.96071
TM 225 L_B03,B03_TM 225 L,33.62959,-117.96033
TM 225 R OFF_B03,B03_TM 225 R OFF,33.63137,-117.9647
TM 225 R_B03,B03_TM 225 R,33.63179,-117.9642
TM 25 L OFF_B03,B03_TM 25 L OFF,33.63007,-117.9623
TM 25 L_B03,B03_TM 25 L,33.63049,-117.962
TM 25 R OFF_B03,B03_TM 25 R OFF,33.63049,-117.963
TM 25 R_B03,B03_TM 25 R,33.63082,-117.9627
TM 450 R OFF_B03,B03_TM 450 R OFF,33.63231,-117.9664
TM 450 R_B03,B03_TM 450 R,33.63274,-117.96602
TM 75 L OFF_B03,B03_TM 75 L OFF,33.62983,-117.962
TM 75 L_B03,B03_TM 75 L,33.63022,-117.9616
TM 75 R OFF_B03,B03_TM 75 R OFF,33.63066,-117.9634
TM 75 R_B03,B03_TM 75 R,33.631,-117.9631
Toe Drain at NE corner of Little Holland,510TDNLHT,38.3491,-121.645
Tom Paine Slough at Paradise Road,544SJC505,37.77416667,-121.3822222
Topanga Canyon Creek at Greenleaf,404SMB075,34.09488,-118.6019
Topanga Canyon Creek Middle,404SMB043,34.06499,-118.58679
Topanga Canyon Creek Upper,404SMB042,34.08991,-118.60487
Topanga Lagoon,404SMB044,34.03852,-118.58286
"Topaz Lake, South East Shore",631TPLB01,38.66621,119.53017
"Topaz Lake, South West Shore",631TPLB04,38.66348,-119.54093
"Topaz Lake, West Shore",631TPLB03,38.66523,-119.53559
"Topaz Lake, West Shore at 395",631TPLB05,38.67206,119.54781
Topo Creek @ Metz Rd,309TOP,36.35385098,-121.207896
Toro Canyon Creek at  Via Real,315TOR,34.41704698,-119.565856
Toro Creek at Toro Creek Canyon Road Bridge,310TCC,35.416597,-120.868492
Toro Creek upstream Hwy 1,310TOR,35.41260598,-120.871382
Towne_Ave_Catch_Basin,TCB,33.99588,-118.26735
Trailhead at Agate Beach - 36in Discharge,402MAR010-DIS-36,37.8975,-122.711
Trailhead at Agate Beach - Receiving Water,402MAR010-REC,37.8975,-122.711
Trancas Canyon Creek Lower,404SMB012,34.03036,-118.84181
Trancas Canyon Creek Upper,404SMB011,34.04347,-118.84541
Tres Pinos Creek @ Southside Rd,305TRE,36.78805098,-121.357927
"TRFCYND-San Clemente City Beach, Orange",TRFCYND,33.418,-117.618
"TRFCYNU-San Clemente City Beach, Orange",TRFCYNU,33.418,-117.618
Trib to South Fork Stanislaus River at Horse and Cow Meadow,TSFSTAN_HCM,38.234705,-119.851713
Tributary of El Encanto Creek (Phelps Ditch) at Evergreen Frisbee Course,GVWDV25,34.43641,-119.88582
Tributary of North Fork Mokelumne River at Lower Gardner Meadow,TNFMOKE_LG,38.49857777,-119.7764139
Tributary to Bell Creek at Lower Round Meadow,TBC_LRM,38.15802,-119.9569
Tributary to Bell Creek upstream of Lower Round Meadow Site 1,TBC_LRM_U1,38.16985,-119.9579833
Tributary to Bell Creek upstream of Lower Round Meadow Site 2,TBC_LRM_U2,38.177516,-119.9479833
Tributary to Cow Creek downstream of Punch Bowl,TCC_PB,38.238999,-119.9607242
Tributary to Elbow Creek at Sheep Meadow Lower Site,TEC_SM_L,38.56216667,-119.8589167
Tributary to Elbow Creek at Sheep Meadow Upper Site,TEC_SM_U,38.56238889,-119.8588333
Tributary to Herring Creek at Upper Fiddlers Green,THERC_UFG,38.22421197,-119.9685028
Tributary to Jawbone Creek at Boggy Meadow Site 1,TJC_BM1,37.9886,-119.9633
Tributary to Jawbone Creek at Boggy Meadow Site 2,TJC_BM2,37.98830556,-119.9637222
Tributary to North Fork Mokelumne at Bear Tree Meadow,TNFMOKE_BTM,38.50148055,-119.7888639
Tributary to North Fork Mokelumne River at Bloomfield Campground,TNFMOKE_BCG,38.534035,-119.819702
Tributary to North Fork Mokelumne River at Lower Lower Gardner Meadow,TNFMOKE_LLG,38.500694,-119.780111
Tributary to Willow Creek at Upper Three Meadow,TWC_UTM,38.243023,-119.878978
Trinity River near mouth,TR00050,41.18167,-123.70389
Triple M Ranch lower Pond A in Area 1,306-POND-A,36.86321,-121.721789
Triple M Ranch lower Pond C in Area 1,306-POND-C,36.862318,-121.721994
Triple M Ranch lower Pond E in Area 2,306-POND-E,36.86088,-121.721432
Triple M Ranch lower Pond H in Area 2,306-POND-H,36.861222,-121.720132
Triple M Ranch lower Pond J in Area 2,306-POND-J,36.861194,-121.719327
Triple M Ranch upper Pond N in Area 5,306-POND-N,36.859969,-121.714595
Triple M Ranch upper Pond O in Area 5,306-POND-O,36.859676,-121.714775
Triple M Ranch upper Pond R in Area 5,306-POND-R,36.858455,-121.712632
Triple M Ranch upper Pond S in Area 5,306-POND-S,36.859497,-121.711927
Triunfo Creek,404SMB065,34.12142,-118.78957
Trout Cr. At Road 42N13,B4-UCD-Tate,41.37447898,-121.9313759
Trout Cr. Sec. 32,B2-UCD-Tate,41.44514774,-121.8854694
Trout Cr. Sec. 6,B3-UCD-Tate,41.43172481,-121.9040109
Trout Creek Above Hwy 50,634CE0146,38.93138889,-119.9772222
Trout Creek at 3 bridges,309-TROUT-41,35.38848753,-120.5818845
Trout Creek at Bennett Flat,MTRTROU02,39.34386,-120.21512
Trout Creek at Highway 50,634TRTB03,38.932,-119.979
Trout Creek at I80,MTRTROU01,39.33063,-120.1851
Trout Creek confluence South Upper Truckee,634TRTB02,38.9416,-119.996
Trout Creek near mouth,MTRTROU00,39.33258,-120.16468
Trout Creek upstream of Hwy 50,634TRTB10,38.93173,-119.97861
Truckee River at Floriston,MTRI80C,39.39478,-120.02419
Truckee River at Regional Park,MTRTOWN,39.32866,-120.17556
Truckee River in Big Chief Corridor,MTRBIGC,39.2632,-120.20849
Truckee River near Tahoe City,MTRTR01,39.16403,-120.16779
"Truckee River, above Bear Creek",635TRKB40,39.19004,-120.19752
"Truckee River, above Farad",635TRK002,39.42259,-120.03391
"Truckee River, above River Ranch",635TRKB50,39.17302,-120.18905
"Truckee River, above Squaw Creek",635TRKB30,39.21186,-120.19902
"Truckee River, above TTSA",635TRKB10,39.33812,-120.13319
"Truckee River, below dam",635TRK099,39.16657,-120.14462
"Truckee River, below Town of Truckee",635TRKB20,39.33271,-120.16291
Tularcitos Creek @ Carmel Valley Rd,307TUL,36.44653598,-121.681534
Tule Canal at I-80,511XTCHWY,38.57282,-121.58257
Tule R @ Fall R,526TR0012,41.07301,-121.45936
Tule R above Lt. Tule R,526TR0011,41.08605,-121.44821
Tule River - Globe Rd. East,555TUR051,36.10913,-118.81978
Tule River - Globe Rd. West,555TUR050,36.09486,-118.83695
Tule River - J42 northwest corner of bridge over river,558TUR060,36.0488076,-118.9377092
Tule River - Lower Coffee Camp,555TUR020,36.14885,-118.75241
Tule River - off of Ave. 100,558TUR100,36.049627,-119.5050699
Tule River - Powerhouse,555TUR010,36.16143,-118.7095
"Tule River - Rd. 16, North of Ave. 132",558TUR110,36.035886,-119.536345
Tule River - Rd. 64 bridge,558TUR090,36.0883677,-119.428913
Tule River - Rd.112,558TUR070,36.1130036,-119.3218185
Tule River - Rio Vista Day Use Park,555TUR030,36.13247,-118.77486
Tule River - Sequoia Ntl Forest Fire Station,555TUR040,36.13459,-118.81049
Tule River at Highway 190,555TRA190,36.100556,-118.86861
Tule River at McCarthy Check,558TRAMCC,36.0937,-119.3658
Tule River at North Fork Road 144,558TRA144,36.0745,-119.15
Tule River at Road 92,558TRAR92,36.0932,-119.3664
Tule River at Woods-Central Ditch Diversion,558TRAWCD,36.0733,-119.0903
Tuna Canyon Creek Lower,404SMB041,34.0396,-118.58955
Tuna Canyon Creek Upper,404SMB040,34.04686,-118.59066
Tunitas Creek - Reference Site Receiving Water,206SAN010-REF,37.3583,-122.402
Tunitas Creek on Tunitas Creek Road,202-TUNIT-11,37.36619,-122.38872
Tuolumne @ 7th Street,535STC214,37.62638889,-120.9944444
Tuolumne R. @ Old LaGrange Bridge,535STC210,37.66666667,-120.4666667
Tuolumne River @ 9th St Bridge (River Rd.),535STC207,37.62638889,-120.9902778
Tuolumne River @ Audie Peeples (Riverdale) Fishing Access,535STC215,37.61277778,-121.0386111
Tuolumne River @ Hwy 49/River Rd,536TUO204,37.84861111,-120.3388889
Tuolumne River @ Legion Park,535STC216,37.62114,-120.94856
Tuolumne River @ Mancini Park,535STC205,37.62361111,-120.9777778
Tuolumne River at Ceres River Bluff Park,535STC217,37.615642,-120.927007
Tuolumne River at Fox Grove,535STC218,37.619165,-120.842736
Tuolumne River at Meryls Pool,536TUO302,37.83683,-120.05379
Tuolumne River at Shiloh Fishing Access,535STC513,37.603056,-121.131667
Tuolumne River at Waterford Rd.,535TR5xxx,37.635,-120.75889
Turner Slough at Fourth Ave.,535MER576,37.32055556,-120.8891667
Turner Slough near Edminster Road,541XTSAER,37.3041,-120.9008
Turri Rd. 0.35 mi from South Bay Blvd,310GS1,35.33381835,-120.8185857
Turtle Pond,201WLK162,38.16782,-122.81734
Tuttle Creek 450 m upstream of LA Aqueduct,TUT.50,36.58371021,-118.0748676
Twain Harte Lake - Lakeview Drive,536TUO210,38.0299575,-120.24066
Twain Harte Lake - Mono Drive,536TUO211,38.028808,-120.241928
Twin Springs,USF14-UCD-Tate,40.34720349,-123.1906016
UCLA-1,7-201,34.1654,-118.4813
Ulatis Creek at Brown Road,511ULCABR,38.307,-121.7942
Under Trolley Bridge on Hollister st,OTY-011,32.59004,-117.08398
Un-developed field on south side of Lake Blvd.,BVC-030,33.18019,-117.29097
Union Valley Creek above Glenshire Road,MTRGLEN02,39.35664,-120.08996
Union Valley Creek at SFFCC road,MTRGLEN00,39.35942,-120.11139
University Wash,801UNV702,33.9973,-117.373
Unknown into Malaga Cove Lower,405SMB060,33.80299,-118.39655
Unknown into Malaga Cove Upper,405SMB059,33.80169,-118.39075
Unknown Trib of Petaluma River - At intersection of E Washington St and Hwy 101,206PET220,38.24751,-122.62795
Unnamed Canal at Howard Road,544SJC516,37.87696,-121.37656
Unnamed tributary above confluence with East Boulder Cr.,QVIR_MC04,41.2379,-122.79
"Unnamed tributary above Shackleford Cr., near trail split for Calf Lake",QVIR_SF19,41.54576,-123.0963
Unnamed tributary aboveCampbell Lake Tributary,SF15-UCD-Tate,41.53926288,-123.1000451
Unnamed Tributary at Alexander Valley Road-114C10AVR,114C10AVR,38.6509,-122.86834
Unnamed Tributary at Del Rio Court-114DDRC59,114DDRC59,38.4978,-122.90185
Unnamed Tributary at Fitch Mountain Road-114DFMR68,114DFMR68,38.6131,-122.841
Unnamed Tributary at Foothill Drive-114C12FSM,114C12FSM,38.4697,-123.0124
Unnamed Tributary at Fredson Road-114CO8FRS,114C08FRS,38.6561,-122.87355
Unnamed Tributary at Lambert Bridge Road-114UD0000,114UD0000,38.65397,-122.9274
Unnamed Tributary at Main Street-114C05MNS,114C05MNS,38.4581,-122.9891
Unnamed Tributary at Market Street-114C13LSA,114C13LSA,38.4252,-122.95983
Unnamed Tributary at Old Monte Rio Road-114C03OMR,114C03OMR,38.4781,-122.99812
Unnamed Tributary at Old Redwood Highway-114UL3960,114UL3960,38.58809,-122.84928
Unnamed Tributary at Redwood Drive-114C11RDH,114C11RDH,38.6238,-122.8452
Unnamed Tributary at River Drive-114C02SPR,114C02SPR,38.5063,-122.92653
Unnamed Tributary at River Road near Duncan Road-114C01EDR,114C01EDR,38.4776,-122.9762
Unnamed Tributary at River Road near Rio Nido-114C06VRG,114C06VRG,38.5059,-122.95546
Unnamed Tributary at River Road-114UR3927,114UR3927,38.48981,-122.80285
Unnamed Tributary at Sanford Road-114XX1675,114XX1675,38.43004,-122.82518
Unnamed Tributary at Trenton Road-114CO4TRF,114C04TRF,38.4903,-122.89769
Unnamed Tributary at Turner and Daywalt Road-114UT3915,114UT3915,38.35236,-122.76738
Unnamed Tributary at West Dry Creek Road-114C09WDC,114C09WDC,38.6467,-122.91957
Unnamed tributary just above East Boulder Crk,MC4-UCD-Tate,41.23791799,-122.7901034
Upper Ash Creek,526T00022,41.13143,-120.78884
Upper Bear Creek_UC,BC4-UCD-Tate,41.30359315,-122.5152099
Upper Canada Larga Creek,VRW005,34.35756,-119.25258
Upper Canyon Creek,526T00011,41.36194,-120.72194
Upper Cedar Creek,BC7-UCD-Tate,41.29028329,-122.5290905
Upper Chileno Creek at OK Ranch  US side Chileno Valley Rd Crossing - 201WLK130,201WLK130,38.206389,-122.769167
upper Chorro Flats at Chorro Creek and Morro Creek Roads,310-UCF-41,35.35746,-120.8121
Upper Dark Canyon,USF6-UCD-Tate,40.25819522,-123.0645246
Upper Deadfall Creek at Upper Deadfall Meadows,BC2-UCD-Tate,41.32880949,-122.5139714
Upper East Creek,526T00009,41.18849,-120.18944
Upper East SF Trinity,USF4-UCD-Tate,40.23830938,-123.0820105
Upper Fiddlers Green Meadow,CHC1-UCD-Tate,38.224217,-119.968516
Upper Fitzhugh Creek,526T00006,41.38699,-120.39051
Upper Horse Creek,526T00029,40.89112,-121.12739
Upper Indian Valley Creek above dispersed camping,IV20-UCD-Tate,40.51252722,-123.3218436
Upper Keys Creek North of Bay Rd. and hwy 1 cross. - 201WLK030,201WLK030,38.240833,-122.905
Upper Kings River at Balch Camp,552FRE330,36.90316,-119.12171
Upper Little Picayune Creek,BC8-UCD-Tate,41.24711633,-122.5177998
Upper Matilija Creek,VRW015,34.49381,-119.32868
Upper McCloud River-Algoma,B18-UCD-Tate,41.25634126,-121.8825857
Upper Mill Creek,526T00007,41.27906,-120.28458
Upper Parker Creek,526T00003,41.45341,-120.28429
Upper Penitencia Creek at Penitencia Park-205UPE210,205UPE210,37.38889,-121.84864
Upper Pennington Creek,310UPN,35.348038,-120.726063
Upper Prospect Creek,USF11-UCD-Tate,40.30380948,-123.1209223
Upper Red Mountain Creek,USF12-UCD-Tate,40.29766983,-123.154775
Upper Rose Creek along FS Route 3N59Y,RC,38.141688,-120.1999471
Upper Rose Creek at Bloch st and Bothe Ave,RSC-012,32.8396,-117.23396
Upper Rush Creek at Rush Creek Way,517NEV109,39.27404855,-121.0806641
Upper Sacramento River @ Red Bluff,504TEH900,40.17177,-122.22455
Upper Sacramento River at Dog Creek confluence,506SHA951,40.938232,-122.417654
Upper Sacramento River at Fenders Ferry Rd,525SHA952,40.93823,-122.41887
Upper San Antonio Crk @ in-flow of White Pines Lake,533CAL900,38.2722,-120.34016
Upper San Antonio Crk @ out-flow of White Pines Lake,533CAL901,38.26736,-120.3443
Upper South Fork Kings River at Trimmer Springs Rd.,552FRE340,36.87009,-119.12888
Upper South Fork Stanislaus River at Cooper Meadow,SFSTAN_CM,38.23233055,-119.8284889
Upper Thomas/Thomas Creek,526T00001,41.55909,-120.29694
Upper Trinity River,BC12-UCD-Tate,41.32568501,-122.5520055
Upper Trout Creek,B1-UCD-Tate,41.45455073,-121.9022618
"Upper Truckee River, above swim hole",634UTRB60,38.78535,-120.02469
"Upper Truckee River, at bridge Hawley Grade",634UTRB50,38.79632,-120.01916
"Upper Truckee River, at Elks Club Dr.",634UTRB20,38.8751,-120.00564
"Upper Truckee River, at Grass Lake Rd.",634UTRB40,38.81384,-120.01723
"Upper Truckee River, at Hwy 50 Meyers",634UTRB30,38.84858,-120.02678
"Upper Truckee River, at Lake Tahoe",634UTRB01,38.94131,-120.00123
"Upper Truckee River, at River Dr.",634UTRB10,38.9223,-119.99046
"Upper Truckee River, at Venice Dr",634UTR009,38.93483,-120.00037
"Upper Truckee River, Meiss Meadow, lower",634UTRB70,38.72819,-120.01896
"Upper Truckee River, Meiss Meadow, upper",634UTRB80,38.71922,-120.01141
Upper Turner Creek,526T00015,41.44333,-121.0275
Upper Willow Creek,526T00026,41.02025,-120.85239
Upper Willow Creek upstream of FS Route 4N12,WC_U,38.252231,-119.874377
Upstream of pervious paver median strip,PM-US,33.20024,-117.2424
Urban Discharge Site #19,309U19,36.66053,-121.68369
Urban Discharge Site #32,309U32,36.67131,-121.64087
Urban Discharge Site #52,309U52,36.68267,-121.66224
Urban Discharge Site #7,309U07,36.65947,-121.61612
Uvas Creek at Bloomfield Avenue,305UVA,36.96513498,-121.530924
Valencia Creek at culvert off Valencia Creek Road,304-VALEN-21,36.99773,-121.86867
Valencia Creek upstream Aptos Creek Confluence,304VAL,36.97552698,-121.900632
Valencia Creeka at Aptos Creek confluence,304-VALEN-22,36.97551,-121.90054
Van Buren Creek at St. Helena Road,114VB0410,38.512635,-122.637307
"Van Damme-Van Damme SP, Mendocino",Van Damme,39.2732,-123.791
"Venice Beach-Venice State Beach, San Mateo",Venice Beach,37.4799,-122.452
Ventura River at Camino Cielo,VRW12.9,34.48283,-119.29627
Ventura River at Canada Larga,VRW03.5,34.33761,-119.29661
Ventura River at Foster Park,VRW006,34.35248,-119.30796
Ventura River at Highway 150,VRW012,34.42514,-119.30257
Ventura River at Main Street Bridge,VRW001,34.27957,-119.30821
Ventura River at San Antonio Creek Confluence,VRW06.3,34.38076,-119.30758
Ventura River at Santa Ana Road bridge,VRW011,34.39944,-119.30806
Ventura River at Shell Road,VRW003,34.31644,-119.2961
Ventura River Estuary at Railroad Bridge,VRW000,34.27698,-119.30842
Ventura River near Stanley Drain,VRW002,34.30484,-119.3015
Ventura River Ojai Valley Sanitation District,VRW06.1,34.34514,-119.29925
Veterans,Veterans,38.6746,-121.62816
Veterans Park at big turn in Veterans Drive,309-VETER-31,36.60139819,-121.911099
Via De Santa Fe,SGT-020,33.00364,-117.19939
Vicente Creek at Hwy 1,308-VICEN-31,36.04452273,-121.5841317
Villa Creek upstream Hwy 1,310VIA,35.46849098,-120.975627
"Virgin Creek-Virgin Creek, Mendocino",Virgin Creek,39.4722,-123.805
"Virgina Cr, below Willow Springs (at USGS gage)",630VIR004,38.19194,-119.20917
Virginia Ck at Virginia Lakes Road crossing,VIR.03,38.08489,-119.19255
"Virginia Cr, above Willow Springs",630VIR005,38.17944,-119.19632
"Virginia Cr, at Conway Summit",630VIR001,38.08448,-119.19189
Virginia Creek below Green Creek Road,630VIRB01,38.19825,-119.22062
Virginia Creek immediately upstream of Dog Creek-Virginia Creek confluence on Dog Creek,VIR.20,38.1665397,-119.1948457
Vista Sorrento Pkwy bridge,LPQ-040,32.90497,-117.22281
Vista_12_Carlsbad,VI_12,33.18271,-117.28387
Vista_43_San Luis Rey River,VI_43,33.23306,-117.24989
Vista_AH-21_Carlsbad,VI_AH-21,33,-117
Vista_AH-9_Carlsbad,VI_AH-9,33,-117
Vista_BV-19_Carlsbad,VI_BV-19,33.2132,-117.22943
Vista_BV-31_Carlsbad,VI_BV-31,33,-117
Vista_BV-4_Carlsbad,VI_BV-4,33,-117
Vista_BV-8_Carlsbad,VI_BV-8,33,-117
Vista_G-7_San Luis Rey River,VI_G-7,33.23416,-117.25789
Vista_SLR-01_San Luis Rey River,VI_SLR-01,33.23424,-117.25785
Vista_SLR-03_San Luis Rey River,VI_SLR-03,33.23253,-117.24958
Vista_SS-1_Carlsbad,VI_SS-1,33,-117
"VVS-Carmel River State Beach, Monterey",VVS,36.5397,-121.931
Waddell Creek Lagoon at Highway 1,304WAD,37.09641198,-122.276968
Waddell Creek lower,304-WADDE-21,37.10613,-122.27231
Waddell Creek upper,304-WADDE-22,37.10807,-122.27181
Wadsworth Canal at South Butte Road (Weir #4),520XWADCN,39.15337,-121.73435
"Wages Creek-Wages Creek, Mendocino",Wages Creek,39.652,-123.785
Walerga Bridge - Dry Creek,531PLA901,38.73685,-121.36475
Walker at HWY one bridge,201WLK011,38.2325,-122.912778
Walker Ck above Walker Lake,WAL.05,37.87066,-119.17138
Walker Ck at Hwy 395,WAL.10,37.90774,-119.0955
Walker Creek near 99W and CR33,520XWLKCH,39.62423,-122.19652
Walker Creek Ranch just upstream of Gauging station - 201WLK161,201WLK161,38.174722,-122.817222
Walnut Creek (RMC),207R01271,37.91897,-122.05388
Walnut Creek 100m South of Willow Pass Rd-207WAL040,207WAL040,37.9656,-122.05441
